213.89	0.00166	492.11182	0.26393	--	--	213.89
214.26	0.00145	492.66382	0.26902	--	--	214.26
214.63	0.00159	493.19801	0.27428	--	--	214.63
215	0.00134	493.73219	0.27945	--	--	215
215.37	0.0013	494.24858	0.2847	--	--	215.37
215.74	0.00159	494.74715	0.29004	--	--	215.74
216.11	0.00145	495.22792	0.29529	--	--	216.11
216.48	0.00138	495.70869	0.30062	--	--	216.48
216.85	0.00198	496.17165	0.30595	--	--	216.85
217.22	0.0019	496.599	0.31145	--	--	217.22
217.59	0.00229	497.02635	0.31686	--	--	217.59
217.96	0.00194	497.47151	0.32227	--	--	217.96
218.33	0.0019	497.88105	0.32768	--	--	218.33
218.7	0.0018	498.2906	0.33309	--	--	218.7
219.07	0.0019	498.70014	0.33851	--	--	219.07
219.44	0.00162	499.10969	0.344	--	--	219.44
219.81	0.00155	499.50142	0.34941	--	--	219.81
220.18	0.0013	499.89316	0.3549	--	--	220.18
220.55	0.00155	500.30271	0.36032	--	--	220.55
220.92	0.0017	500.67664	0.36581	--	--	220.92
221.29	0.00162	501.05057	0.37138	--	--	221.29
221.66	0.00201	501.4067	0.37687	--	--	221.66
222.03	0.00187	501.78063	0.38236	--	--	222.03
222.39	0.00215	502.11895	0.38785	--	--	222.39
222.76	0.00215	502.43946	0.39343	--	--	222.76
223.13	0.00194	502.77778	0.39892	--	--	223.13
223.5	0.0017	503.1161	0.40449	--	--	223.5
223.87	0.00162	503.4188	0.41006	--	--	223.87
224.24	0.00124	503.7037	0.41563	--	--	224.24
224.61	0.00127	504.00641	0.4212	--	--	224.61
224.98	7.78302E-4	504.30912	0.42677	--	--	224.98
225.35	0.0011	504.61182	0.43235	--	--	225.35
225.72	0.00124	504.87892	0.438	--	--	225.72
226.09	0.00187	505.16382	0.44357	--	--	226.09
226.46	0.00212	505.44872	0.44914	--	--	226.46
226.83	0.00233	505.75142	0.45471	--	--	226.83
227.2	0.00236	506.01852	0.46036	--	--	227.2
227.57	0.0024	506.28561	0.46593	--	--	227.57
227.94	0.00236	506.55271	0.47151	--	--	227.94
228.3	0.00233	506.83761	0.47708	--	--	228.3
228.67	0.0018	507.12251	0.48273	--	--	228.67
229.04	0.00152	507.40741	0.4883	--	--	229.04
229.41	0.00116	507.6567	0.49395			229.41
229.78	0.00106	507.90598	0.4996			229.78
230.15	0.00113	508.19088	0.50517			230.15
230.52	0.00116	508.45798	0.51074			230.52
230.89	0.00166	508.72507	0.5164			230.89
231.26	0.00176	509.00997	0.52197			231.26
231.63	0.00176	509.27707	0.52762			231.63
232	0.00184	509.52635	0.53327			232
232.37	0.00205	509.77564	0.53884			232.37
232.73	0.00198	510.04274	0.54441			232.73
233.1	0.0017	510.30983	0.55006			233.1
233.47	0.00116	510.59473	0.55564			233.47
233.84	0.00124	510.86182	0.56129			233.84
234.21	0.00173	511.11111	0.56694			234.21
234.58	0.00141	511.37821	0.57251			234.58
234.95	0.00127	511.6453	0.57808			234.95
235.32	9.8585E-4	511.9302	0.58373			235.32
235.69	6.37467E-4	512.2151	0.5893			235.69
236.05	8.82076E-4	512.48219	0.59495			236.05
236.42	4.22507E-4	512.73148	0.6006			236.42
236.79	1.03774E-4	512.99858	0.60626			236.79
237.16	6.67116E-4	513.28348	0.61183			237.16
237.53	4.59569E-4	513.55057	0.6174			237.53
237.9	8.07952E-4	513.83547	0.62297			237.9
238.27	0.0011	514.10256	0.62854			238.27
238.64	0.00127	514.36966	0.63411			238.64
239	0.00141	514.65456	0.63976			239
239.37	0.00141	514.95726	0.64534			239.37
239.74	0.00145	515.25997	0.65091			239.74
240.11	0.00162	515.54487	0.65648			240.11
240.48	0.0018	515.79416	0.66213			240.48
240.85	0.00233	516.07906	0.6677			240.85
241.22	0.00184	516.39957	0.67319			241.22
241.58	0.00184	516.70228	0.67876			241.58
241.95	0.00152	516.98718	0.68442			241.95
242.32	0.00145	517.27208	0.68999			242.32
242.69	0.0018	517.59259	0.69556			242.69
243.06	0.00152	517.8953	0.70113			243.06
243.43	0.00106	518.1802	0.7067			243.43
243.79	0.00102	518.48291	0.71227			243.79
244.16	0.00102	518.80342	0.71784			244.16
244.53	0.0012	519.12393	0.72342			244.53
244.9	0.00116	519.44444	0.72899			244.9
245.27	8.07952E-4	519.76496	0.73456			245.27
245.64	9.8585E-4	520.10328	0.74013			245.64
246	0.00134	520.4416	0.7457			246
246.37	0.00176	520.77991	0.75119			246.37
246.74	0.00219	521.11823	0.75669			246.74
247.11	0.00226	521.45655	0.76218			247.11
247.48	0.00187	521.81268	0.76767			247.48
247.85	0.00222	522.1688	0.77316			247.85
248.21	0.00261	522.50712	0.77873			248.21
248.58	0.00244	522.88105	0.78422			248.58
248.95	0.00212	523.25499	0.78972			248.95
249.32	0.0017	523.62892	0.79529			249.32
249.69	0.00148	524.00285	0.80078			249.69
250.05	0.00201	524.37678	0.80619			250.05
250.42	0.00166	524.75071	0.81168			250.42
250.79	0.00113	525.16026	0.8171			250.79
251.16	0.00113	525.55199	0.82259			251.16
251.53	9.562E-4	525.96154	0.828			251.53
251.89	8.45014E-4	526.37108	0.83341			251.89
252.26	9.8585E-4	526.81624	0.83883			252.26
252.63	8.82076E-4	527.24359	0.84424			252.63
253	8.45014E-4	527.67094	0.84965			253
253.36	0.00116	528.1161	0.85506			253.36
253.73	0.0011	528.57906	0.86039			253.73
254.1	0.00116	529.05983	0.86573			254.1
254.47	0.00152	529.5406	0.87106			254.47
254.84	0.00145	530.02137	0.87639			254.84
255.2	0.00166	530.50214	0.88173			255.2
255.57	0.00194	530.98291	0.88706			255.57
255.94	0.00176	531.49929	0.89231			255.94
256.31	0.0017	532.05128	0.89748			256.31
256.67	0.00198	532.60328	0.90274			256.67
257.04	0.0017	533.15527	0.90799			257.04
257.41	0.00176	533.72507	0.91309			257.41
257.78	0.00106	534.31268	0.91818			257.78
258.14	8.45014E-4	534.90028	0.92327			258.14
258.51	6.67116E-4	535.5057	0.92837			258.51
258.88	9.19138E-4	536.14672	0.93338			258.88
259.25	0.00124	536.82336	0.93824			259.25
259.61	0.00148	537.51781	0.94301			259.61
259.98	0.00148	538.21225	0.94787			259.98
260.35	0.00184	538.9245	0.95264			260.35
260.72	0.0013	539.69017	0.95718			260.72
261.08	9.562E-4	540.45584	0.96172			261.08
261.45	0.0012	541.25712	0.96617			261.45
261.82	8.07952E-4	542.09402	0.97055			261.82
262.19	8.45014E-4	542.96652	0.97469			262.19
262.55	0.00138	543.87464	0.97867			262.55
262.92	0.00127	544.81838	0.98249			262.92
263.29	0.00176	545.79772	0.98623			263.29
263.66	0.0024	546.83048	0.98965			263.66
264.02	0.00222	547.91667	0.99268			264.02
264.39	0.00233	549.03846	0.99554			264.39
264.76	0.00194	550.17806	0.99801			264.76
265.12	0.0017	551.37108	1.00008			265.12
265.49	0.0017	552.61752	1.00183			265.49
265.86	0.00187	553.86396	1.0031			265.86
266.23	0.00152	555.12821	1.0035			266.23
266.59	0.00138	556.39245	1.00279			266.59
266.96	9.19138E-4	557.62108	1.00111			266.96
267.33	7.4124E-4	558.7963	0.99881			267.33
267.69	2.81671E-4	559.9359	0.99618			267.69
268.06	1.40836E-4	561.05769	0.99339			268.06
268.43	1.77898E-4	562.14387	0.99029			268.43
268.79	3.85445E-4	563.17664	0.98695			268.79
269.16	4.59569E-4	564.17379	0.98337			269.16
269.53	0.00102	565.15313	0.97962			269.53
269.89	0.00155	566.09687	0.97572			269.89
270.26	0.00152	566.96937	0.97151			270.26
270.63	0.00194	567.80627	0.96721			270.63
270.99	0.00173	568.64316	0.96291			270.99
271.36	0.00176	569.48006	0.95853			271.36
271.73	0.0018	570.26353	0.95408			271.73
272.1	0.00166	571.0114	0.94938			272.1
272.46	0.00134	571.74145	0.94468			272.46
272.83	0.00138	572.47151	0.93999			272.83
273.2	0.00127	573.18376	0.93521			273.2
273.56	0.00127	573.89601	0.93044			273.56
273.93	0.00113	574.57265	0.92558			273.93
274.29	0.00127	575.23148	0.92065			274.29
274.66	0.00134	575.89031	0.91571			274.66
275.03	0.00166	576.53134	0.91078			275.03
275.39	0.00187	577.15456	0.90576			275.39
275.76	0.00229	577.79558	0.90075			275.76
276.13	0.0024	578.43661	0.89573			276.13
276.49	0.00261	579.07764	0.89072			276.49
276.86	0.00289	579.68305	0.88571			276.86
277.23	0.00314	580.27066	0.88053			277.23
277.59	0.00321	580.85826	0.87544			277.59
277.96	0.00311	581.44587	0.87034			277.96
278.33	0.00261	582.01567	0.86525			278.33
278.69	0.00219	582.56766	0.86016			278.69
279.06	0.00222	583.11966	0.85498			279.06
279.42	0.00138	583.67165	0.84981			279.42
279.79	0.00138	584.22365	0.84464			279.79
280.16	0.0012	584.77564	0.83954			280.16
280.52	0.0012	585.29202	0.83437			280.52
280.89	0.0011	585.7906	0.82904			280.89
281.26	0.00145	586.30698	0.82378			281.26
281.62	0.0013	586.82336	0.81861			281.62
281.99	0.0017	587.33974	0.81336			281.99
282.35	0.00134	587.85613	0.8081			282.35
282.72	8.82076E-4	588.3547	0.80277			282.72
283.09	0.00106	588.83547	0.79744			283.09
283.45	8.82076E-4	589.31624	0.79218			283.45
283.82	8.07952E-4	589.79701	0.78685			283.82
284.18	7.4124E-4	590.27778	0.78152			284.18
284.55	9.19138E-4	590.75855	0.77619			284.55
284.92	0.0011	591.22151	0.77077			284.92
285.28	0.00152	591.66667	0.76544			285.28
285.65	0.00152	592.09402	0.76003			285.65
286.01	0.00152	592.53917	0.75462			286.01
286.38	0.00201	593.01994	0.74928			286.38
286.74	0.0019	593.48291	0.74395			286.74
287.11	0.00138	593.92806	0.73854			287.11
287.48	0.00124	594.35541	0.73313			287.48
287.84	0.00173	594.80057	0.72771			287.84
288.21	0.0017	595.26353	0.7223			288.21
288.57	0.00215	595.70869	0.71689			288.57
288.94	0.00198	596.11823	0.71148			288.94
289.3	0.0019	596.54558	0.70606			289.3
289.67	0.00205	596.97293	0.70073			289.67
290.04	0.00229	597.40028	0.69532			290.04
290.4	0.00187	597.82764	0.68991			290.4
290.77	0.00145	598.25499	0.6845			290.77
291.13	0.00162	598.66453	0.67908			291.13
291.5	0.00145	599.09188	0.67367			291.5
291.86	0.00173	599.51923	0.66826			291.86
292.23	0.00162	599.92877	0.66285			292.23
292.59	0.00141	600.33832	0.65743			292.59
292.96	0.00113	600.74786	0.65194			292.96
293.33	0.0017	601.15741	0.64653			293.33
293.69	0.00184	601.56695	0.64112			293.69
294.06	0.00205	601.9765	0.63571			294.06
294.42	0.00233	602.38604	0.63029			294.42
294.79	0.00321	602.79558	0.6248			294.79
295.15	0.00335	603.18732	0.61939			295.15
295.52	0.00377	603.59687	0.6139			295.52
295.88	0.00381	604.00641	0.60848			295.88
296.25	0.00342	604.39815	0.60299			296.25
296.61	0.00328	604.80769	0.59758			296.61
296.98	0.00311	605.19943	0.59209			296.98
297.34	0.00222	605.60897	0.58668			297.34
297.71	0.00226	606.01852	0.58126			297.71
298.07	0.00222	606.42806	0.57585			298.07
298.44	0.00229	606.83761	0.57036			298.44
298.8	0.00198	607.24715	0.56495			298.8
299.17	0.00162	607.63889	0.55946			299.17
299.53	0.00184	608.03063	0.55404			299.53
299.9	0.00176	608.44017	0.54855			299.9
300.26	0.00145	608.83191	0.54314			300.26
300.63	0.00116	609.22365	0.53765			300.63
300.99	9.562E-4	609.63319	0.53223			300.99
301.36	8.82076E-4	610.04274	0.52674			301.36
301.72	7.4124E-4	610.45228	0.52133			301.72
302.09	2.81671E-4	610.86182	0.51584			302.09
302.45	7.04178E-4	611.27137	0.51043			302.45
302.82	8.07952E-4	611.66311	0.50501			302.82
303.18	0.0013	612.07265	0.4996			303.18
303.55	0.0013	612.48219	0.49419			303.55
303.91	0.00148	612.89174	0.4887			303.91
304.27	0.0017	613.28348	0.48329			304.27
304.64	0.00173	613.69302	0.47779			304.64
305	0.00152	614.10256	0.47238			305
305.37	0.00166	614.51211	0.46689			305.37
305.73	0.00102	614.92165	0.46148			305.73
306.1	9.8585E-4	615.3312	0.45599			306.1
306.46	0.0013	615.75855	0.45057			306.46
306.83	0.0018	616.16809	0.44516			306.83
307.19	0.00205	616.57764	0.43975			307.19
307.56	0.0018	617.00499	0.43442			307.56
307.92	0.00159	617.41453	0.429			307.92
308.28	0.0019	617.84188	0.42359			308.28
308.65	0.00138	618.26923	0.41818			308.65
309.01	0.0013	618.69658	0.41269			309.01
309.38	9.562E-4	619.12393	0.40727			309.38
309.74	6.37467E-4	619.53348	0.40186			309.74
310.11	0.00138	619.96083	0.39645			310.11
310.47	0.0019	620.40598	0.39104			310.47
310.83	0.00173	620.83333	0.38563			310.83
311.2	0.00247	621.26068	0.38021			311.2
311.56	0.00194	621.70584	0.3748			311.56
311.93	0.00208	622.1688	0.36947			311.93
312.29	0.00201	622.59615	0.36406			312.29
312.66	0.0017	623.0235	0.35864			312.66
313.02	0.00106	623.46866	0.35323			313.02
313.38	0.0013	623.93162	0.3479			313.38
313.75	0.00106	624.39459	0.34257			313.75
314.11	0.00173	624.85755	0.33723			314.11
314.48	0.00205	625.2849	0.33182			314.48
314.84	0.00222	625.73006	0.32641			314.84
315.2	0.00212	626.19302	0.32108			315.2
315.57	0.00233	626.67379	0.31574			315.57
315.93	0.0017	627.13675	0.31041			315.93
316.29	0.00159	627.61752	0.30508			316.29
316.66	0.00166	628.09829	0.29975			316.66
317.02	0.00113	628.57906	0.29441			317.02
317.39	0.00138	629.05983	0.28908			317.39
317.75	0.00138	629.5406	0.28375			317.75
318.11	0.00127	630.02137	0.27841			318.11
318.48	0.00201	630.51994	0.27308			318.48
318.84	0.0024	631.03632	0.26783			318.84
319.2	0.00229	631.55271	0.26258			319.2
319.57	0.00247	632.06909	0.25732			319.57
319.93	0.0024	632.56766	0.25207			319.93
320.3	0.00236	633.06624	0.24682			320.3
320.66	0.00229	633.60043	0.24156			320.66
321.02	0.00201	634.13462	0.23639			321.02
321.39	0.00124	634.651	0.23114			321.39
321.75	9.8585E-4	635.20299	0.22588			321.75
322.11	0.00102	635.75499	0.22071			322.11
322.48	0.0011	636.30698	0.21554			322.48
322.84	9.8585E-4	636.85897	0.21036			322.84
323.2	0.00141	637.41097	0.20519			323.2
323.57	0.00134	637.98077	0.20002			323.57
323.93	0.00212	638.55057	0.19492			323.93
324.29	0.00226	639.13818	0.18983			324.29
324.66	0.00208	639.70798	0.18465			324.66
325.02	0.00208	640.31339	0.17948			325.02
325.38	0.00226	640.93661	0.17447			325.38
325.75	0.00176	641.55983	0.16945			325.75
326.11	0.00184	642.16524	0.16444			326.11
326.47	0.0012	642.78846	0.15942			326.47
326.83	9.8585E-4	643.41168	0.15441			326.83
327.2	8.45014E-4	644.07051	0.14947			327.2
327.56	7.04178E-4	644.74715	0.14462			327.56
327.92	7.04178E-4	645.42379	0.13976			327.92
328.29	9.562E-4	646.10043	0.13499			328.29
328.65	0.00145	646.79487	0.13013			328.65
329.01	0.00194	647.50712	0.12536			329.01
329.38	0.00205	648.23718	0.12066			329.38
329.74	0.00219	648.98504	0.11597			329.74
330.1	0.00212	649.75071	0.11143			330.1
330.46	0.00222	650.51638	0.10689			330.46
330.83	0.00258	651.28205	0.10228			330.83
331.19	0.00226	652.08333	0.09782			331.19
331.55	0.00222	652.90242	0.09344			331.55
331.92	0.00233	653.75712	0.08922			331.92
332.28	0.00258	654.59402	0.08493			332.28
332.64	0.00282	655.44872	0.08071			332.64
